Timestamp,Demand_MW,Wind_MW,Solar_MW,Hydro_MW,Nuclear_MW,Fossil_MW,CO2_kg
2024-06-25 20:00:00,4247.52,315.27,150.0,257.76,294.73,3229.76,3068275.08
2024-06-25 21:00:00,4497.66,320.81,114.81,253.8,291.95,3516.29,3340475.59
2024-06-25 22:00:00,4364.42,371.5,77.65,253.28,309.42,3352.57,3184946.25
2024-06-25 23:00:00,4675.59,350.61,39.16,256.66,296.58,3732.59,3545959.75
2024-06-26 00:00:00,4932.75,304.97,0.0,236.91,307.06,4083.81,3879617.25
2024-06-26 01:00:00,5349.97,394.19,39.16,248.85,298.89,4368.88,4150432.49
2024-06-26 02:00:00,5408.79,274.7,77.65,250.78,294.35,4511.31,4285746.07
2024-06-26 03:00:00,5657.53,374.73,114.81,242.99,302.55,4622.45,4391331.03
2024-06-26 04:00:00,5583.61,293.47,150.0,251.69,298.04,4590.41,4360885.25
2024-06-26 05:00:00,5553.31,420.24,182.63,259.4,298.96,4392.08,4172478.54
2024-06-26 06:00:00,5399.44,283.75,212.13,242.91,300.72,4359.93,4141932.67
2024-06-26 07:00:00,5104.38,392.36,238.01,246.62,295.94,3931.45,3734877.07
2024-06-26 08:00:00,4589.63,343.74,259.81,239.01,291.89,3455.18,3282419.76
2024-06-26 09:00:00,4916.34,333.09,277.16,229.39,299.74,3776.96,3588112.37
2024-06-26 10:00:00,4746.52,355.91,289.78,255.09,304.82,3540.92,3363872.26
2024-06-26 11:00:00,4750.0,374.52,297.43,247.08,295.49,3535.46,3358690.42
2024-06-26 12:00:00,5015.71,313.82,300.0,247.86,300.77,3853.26,3660594.98
2024-06-26 13:00:00,5189.97,318.13,297.43,237.56,307.53,4029.33,3827858.82
2024-06-26 14:00:00,5216.33,377.5,289.78,245.62,299.55,4003.88,3803684.51
2024-06-26 15:00:00,5307.66,283.99,277.16,258.48,300.43,4187.59,3978213.54
2024-06-26 16:00:00,5112.46,329.68,259.81,247.57,300.28,3975.12,3776366.88
2024-06-26 17:00:00,4919.79,475.45,238.01,247.89,296.59,3661.84,3478752.36
2024-06-26 18:00:00,4631.37,315.88,212.13,249.72,295.03,3558.6,3380674.64
2024-06-26 19:00:00,4316.96,401.29,182.63,235.33,295.05,3202.65,3042522.03
2024-06-26 20:00:00,4321.76,332.72,150.0,253.98,301.84,3283.22,3119054.36
2024-06-26 21:00:00,4346.4,377.31,114.81,235.22,303.79,3315.27,3149504.65
2024-06-26 22:00:00,4468.48,383.91,77.65,238.42,304.03,3464.47,3291244.63
2024-06-26 23:00:00,4754.35,403.69,39.16,237.37,298.11,3776.02,3587220.04
2024-06-27 00:00:00,5032.43,351.32,0.0,246.16,305.47,4129.5,3923021.43
2024-06-27 01:00:00,5274.37,439.68,39.16,244.43,301.54,4249.57,4037093.12
2024-06-27 02:00:00,5666.98,337.35,77.65,247.98,300.35,4703.64,4468461.92
2024-06-27 03:00:00,5576.38,371.1,114.81,238.99,283.3,4568.19,4339776.91
2024-06-27 04:00:00,5602.75,372.35,150.0,258.14,295.91,4526.35,4300035.74
2024-06-27 05:00:00,5443.36,318.47,182.63,256.47,292.39,4393.4,4173728.46
2024-06-27 06:00:00,5408.01,352.73,212.13,246.43,303.14,4293.58,4078900.51
2024-06-27 07:00:00,5134.06,371.44,238.01,243.43,300.48,3980.71,3781671.84
2024-06-27 08:00:00,4875.53,348.51,259.81,242.46,294.64,3730.1,3543597.4
2024-06-27 09:00:00,4819.33,464.26,277.16,245.2,301.52,3531.19,3354626.04
2024-06-27 10:00:00,4629.06,333.9,289.78,234.34,292.88,3478.16,3304252.16
2024-06-27 11:00:00,4862.51,415.45,297.43,238.79,294.78,3616.05,3435251.1
2024-06-27 12:00:00,4987.48,403.36,300.0,257.03,296.45,3730.65,3544113.55
2024-06-27 13:00:00,5257.04,369.37,297.43,251.49,302.7,4036.04,3834239.71
2024-06-27 14:00:00,5271.49,336.15,289.78,264.86,307.0,4073.7,3870015.98
2024-06-27 15:00:00,5249.37,340.87,277.16,245.57,297.07,4088.7,3884267.76
2024-06-27 16:00:00,5227.3,351.72,259.81,244.99,306.61,4064.17,3860960.87
2024-06-27 17:00:00,5047.84,301.85,238.01,244.57,300.24,3963.18,3765021.76
2024-06-27 18:00:00,4633.17,333.98,212.13,245.5,301.18,3540.37,3363354.83
2024-06-27 19:00:00,4454.11,315.66,182.63,242.14,299.68,3414.01,3243306.53
2024-06-27 20:00:00,4201.34,429.64,150.0,251.49,299.01,3071.19,2917631.34
2024-06-27 21:00:00,4038.06,401.39,114.81,249.11,302.2,2970.55,2822025.47
2024-06-27 22:00:00,4437.03,408.94,77.65,243.77,303.7,3402.98,3232826.65
2024-06-27 23:00:00,4733.24,401.91,39.16,261.42,295.58,3735.18,3548420.82
2024-06-28 00:00:00,5026.21,385.89,0.0,267.92,299.05,4073.35,3869679.46
2024-06-28 01:00:00,5132.69,438.49,39.16,260.66,308.35,4086.03,3881730.87
2024-06-28 02:00:00,5547.93,356.49,77.65,254.62,300.89,4558.29,4330371.73
2024-06-28 03:00:00,5490.3,386.04,114.81,256.7,301.43,4431.31,4209748.28
2024-06-28 04:00:00,5829.79,412.52,150.0,267.69,305.84,4693.74,4459057.7
2024-06-28 05:00:00,5431.17,330.65,182.63,256.77,297.49,4363.63,4145447.5
2024-06-28 06:00:00,5425.54,508.22,212.13,243.36,299.83,4162.0,3953895.43
2024-06-28 07:00:00,5134.36,386.36,238.01,253.18,304.08,3952.73,3755095.17
2024-06-28 08:00:00,4736.74,391.76,259.81,255.56,306.19,3523.41,3347236.75
2024-06-28 09:00:00,4598.85,437.22,277.16,239.4,288.17,3356.89,3189049.79
2024-06-28 10:00:00,4752.02,424.41,289.78,246.54,296.32,3494.98,3320229.83
2024-06-28 11:00:00,4743.21,390.2,297.43,260.44,295.01,3500.13,3325125.55
2024-06-28 12:00:00,5010.25,394.75,300.0,231.24,299.38,3784.87,3595630.07
2024-06-28 13:00:00,5124.07,330.25,297.43,237.02,295.39,3963.99,3765786.87
2024-06-28 14:00:00,5104.9,369.03,289.78,247.8,303.32,3894.97,3700224.52
2024-06-28 15:00:00,5064.82,412.84,277.16,253.14,300.86,3820.81,3629768.21
2024-06-28 16:00:00,5195.87,410.78,259.81,236.07,304.45,3984.77,3785526.99
2024-06-28 17:00:00,4904.07,442.74,238.01,248.43,304.77,3670.13,3486620.63
2024-06-28 18:00:00,4644.69,389.95,212.13,261.28,303.4,3477.94,3304044.24
2024-06-28 19:00:00,4529.81,340.15,182.63,250.47,298.32,3458.24,3285332.0
2024-06-28 20:00:00,4424.52,438.78,150.0,259.22,300.52,3276.01,3112206.55
2024-06-28 21:00:00,4260.61,454.83,114.81,243.95,297.7,3149.34,2991872.05
2024-06-28 22:00:00,4382.93,434.18,77.65,241.81,293.18,3336.11,3169301.92
2024-06-28 23:00:00,4722.37,392.58,39.16,258.45,304.77,3727.41,3541043.95
2024-06-29 00:00:00,4864.31,441.78,0.0,253.69,299.58,3869.26,3675795.74
2024-06-29 01:00:00,5349.96,538.03,39.16,238.19,292.49,4242.1,4029994.5
2024-06-29 02:00:00,5638.2,406.35,77.65,242.08,302.68,4609.44,4378968.61
2024-06-29 03:00:00,5780.16,350.15,114.81,265.78,298.88,4750.54,4513017.59
2024-06-29 04:00:00,5499.15,380.04,150.0,240.93,289.7,4438.48,4216552.72
2024-06-29 05:00:00,5463.64,429.38,182.63,259.56,293.13,4298.94,4083993.01
2024-06-29 06:00:00,5212.17,341.04,212.13,245.48,296.5,4117.02,3911172.18
2024-06-29 07:00:00,5049.77,412.88,238.01,250.27,301.05,3847.55,3655175.57
2024-06-29 08:00:00,4874.87,422.19,259.81,253.29,303.94,3635.64,3453855.68
2024-06-29 09:00:00,4861.8,469.25,277.16,229.38,303.77,3582.24,3403124.88
2024-06-29 10:00:00,4667.49,461.12,289.78,235.81,303.01,3377.77,3208877.87
2024-06-29 11:00:00,4777.89,444.17,297.43,251.34,299.83,3485.12,3310859.8
2024-06-29 12:00:00,5114.97,323.95,300.0,243.28,308.61,3939.13,3742173.36
2024-06-29 13:00:00,5202.01,448.16,297.43,260.53,303.5,3892.38,3697764.52
2024-06-29 14:00:00,5409.78,440.41,289.78,234.55,301.11,4143.93,3936735.87
2024-06-29 15:00:00,5316.74,423.29,277.16,256.31,302.83,4057.15,3854289.25
2024-06-29 16:00:00,5057.49,344.71,259.81,236.94,298.0,3918.04,3722134.86
2024-06-29 17:00:00,4826.91,383.71,238.01,247.22,299.71,3658.26,3475346.06
2024-06-29 18:00:00,4544.85,368.97,212.13,240.14,289.59,3434.01,3262313.72
2024-06-29 19:00:00,4526.43,335.9,182.63,269.85,298.07,3439.98,3267976.34
2024-06-29 20:00:00,4426.04,417.25,150.0,237.48,308.8,3312.51,3146888.38
2024-06-29 21:00:00,4472.8,386.31,114.81,249.7,300.74,3421.25,3250188.5
2024-06-29 22:00:00,4501.3,524.09,77.65,233.69,300.53,3365.33,3197067.2
2024-06-29 23:00:00,4788.64,413.19,39.16,267.0,304.99,3764.3,3576087.16
2024-06-30 00:00:00,4942.0,472.54,0.0,255.06,301.79,3912.61,3716977.73
2024-06-30 01:00:00,5212.0,358.88,39.16,252.46,296.07,4265.44,4052166.45
2024-06-30 02:00:00,5668.02,401.29,77.65,265.88,300.12,4623.09,4391933.4
2024-06-30 03:00:00,5753.9,427.22,114.81,252.65,294.32,4664.9,4431653.77
2024-06-30 04:00:00,5703.56,387.87,150.0,253.42,300.92,4611.36,4380795.38
2024-06-30 05:00:00,5578.51,408.15,182.63,252.58,295.81,4439.34,4217375.85
2024-06-30 06:00:00,5332.32,417.16,212.13,256.94,304.64,4141.44,3934364.44
2024-06-30 07:00:00,5168.16,417.37,238.01,246.43,297.45,3968.91,3770463.89
2024-06-30 08:00:00,4956.29,501.77,259.81,249.25,295.88,3649.59,3467108.61
2024-06-30 09:00:00,4766.55,443.53,277.16,259.54,299.44,3486.88,3312537.04
2024-06-30 10:00:00,4801.57,448.42,289.78,254.26,301.83,3507.29,3331924.2
2024-06-30 11:00:00,4879.05,451.66,297.43,250.38,293.96,3585.61,3406333.62
2024-06-30 12:00:00,4953.88,455.41,300.0,237.56,297.39,3663.52,3480341.86
2024-06-30 13:00:00,5248.01,428.41,297.43,266.59,300.53,3955.04,3757290.23
2024-06-30 14:00:00,5143.56,419.73,289.78,245.04,306.69,3882.32,3688207.77
2024-06-30 15:00:00,5393.26,440.05,277.16,261.57,287.36,4127.11,3920754.84
2024-06-30 16:00:00,5053.75,480.47,259.81,253.5,303.08,3756.89,3569048.63
2024-06-30 17:00:00,4988.8,480.07,238.01,238.85,298.08,3733.79,3547101.21
2024-06-30 18:00:00,4615.48,426.22,212.13,264.35,297.53,3415.25,3244488.03
2024-06-30 19:00:00,4515.56,467.36,182.63,254.42,296.59,3314.55,3148826.37
2024-06-30 20:00:00,4303.79,429.68,150.0,265.27,298.18,3160.66,3002624.49
2024-06-30 21:00:00,4128.39,439.62,114.81,250.14,303.1,3020.72,2869685.98
2024-06-30 22:00:00,4459.06,420.13,77.65,259.05,297.32,3404.92,3234671.3
2024-06-30 23:00:00,4614.56,432.61,39.16,234.42,308.29,3600.08,3420074.48
2024-07-01 00:00:00,5088.11,494.33,0.0,247.09,303.12,4043.58,3841399.04
2024-07-01 01:00:00,5327.78,445.17,39.16,239.41,300.99,4303.06,4087905.2
2024-07-01 02:00:00,5622.55,447.67,77.65,248.43,299.17,4549.63,4322152.62
2024-07-01 03:00:00,5616.38,385.16,114.81,256.94,305.95,4553.52,4325841.21
2024-07-01 04:00:00,5633.89,431.47,150.0,246.22,306.68,4499.52,4274542.74
2024-07-01 05:00:00,5493.91,434.97,182.63,260.95,294.19,4321.18,4105117.66
2024-07-01 06:00:00,5385.67,412.23,212.13,243.79,296.49,4221.03,4009975.41
2024-07-01 07:00:00,5207.52,447.04,238.01,261.25,303.17,3958.05,3760142.93
2024-07-01 08:00:00,4746.28,429.78,259.81,265.54,304.68,3486.47,3312145.1
2024-07-01 09:00:00,4819.82,450.92,277.16,262.62,298.5,3530.62,3354088.5
2024-07-01 10:00:00,4500.02,453.34,289.78,249.09,296.29,3211.53,3050950.76
2024-07-01 11:00:00,4708.23,411.01,297.43,231.32,300.39,3468.07,3294667.83
2024-07-01 12:00:00,4904.12,434.05,300.0,258.44,307.38,3604.25,3424037.9
2024-07-01 13:00:00,5037.1,453.85,297.43,251.41,300.21,3734.21,3547499.68
2024-07-01 14:00:00,5124.65,498.88,289.78,242.92,293.68,3799.4,3609432.25
2024-07-01 15:00:00,5329.17,462.52,277.16,247.18,300.55,4041.76,3839667.44
2024-07-01 16:00:00,5151.8,426.51,259.81,267.13,303.91,3894.43,3699708.2
2024-07-01 17:00:00,4998.16,469.69,238.01,241.46,299.49,3749.51,3562039.24
2024-07-01 18:00:00,4769.05,522.77,212.13,257.56,306.29,3470.3,3296785.07
2024-07-01 19:00:00,4486.78,491.86,182.63,255.1,304.33,3252.87,3090222.64
2024-07-01 20:00:00,4372.96,477.82,150.0,249.39,299.69,3196.06,3036253.28
2024-07-01 21:00:00,4280.91,485.66,114.81,259.45,300.22,3120.78,2964739.85
2024-07-01 22:00:00,4298.29,514.96,77.65,269.37,290.79,3145.52,2988247.55
2024-07-01 23:00:00,4778.14,501.1,39.16,250.13,306.05,3681.7,3497613.67
2024-07-02 00:00:00,4941.09,481.45,0.0,250.7,298.35,3910.58,3715054.22
2024-07-02 01:00:00,5234.09,502.23,39.16,259.4,298.0,4135.3,3928535.14
2024-07-02 02:00:00,5565.22,416.92,77.65,262.41,297.25,4511.0,4285453.76
2024-07-02 03:00:00,5620.85,400.79,114.81,251.99,302.28,4550.99,4323438.56
2024-07-02 04:00:00,5651.08,467.85,150.0,250.26,294.36,4488.62,4264184.27
2024-07-02 05:00:00,5574.18,465.0,182.63,231.18,295.08,4400.3,4180285.58
2024-07-02 06:00:00,5334.83,441.18,212.13,245.62,299.74,4136.17,3929364.46
2024-07-02 07:00:00,4949.99,496.64,238.01,242.05,296.87,3676.43,3492611.4
2024-07-02 08:00:00,4778.02,389.76,259.81,260.33,301.68,3566.45,3388124.97
2024-07-02 09:00:00,4819.57,443.55,277.16,251.09,297.05,3550.71,3373174.42
2024-07-02 10:00:00,4766.63,446.21,289.78,250.74,307.98,3471.93,3298331.09
2024-07-02 11:00:00,5035.15,400.81,297.43,253.52,303.47,3779.92,3590923.37
2024-07-02 12:00:00,5118.01,526.7,300.0,244.95,303.4,3742.95,3555804.18
2024-07-02 13:00:00,5286.78,413.19,297.43,269.23,296.98,4009.95,3809454.51
2024-07-02 14:00:00,5144.23,444.67,289.78,266.72,312.03,3831.03,3639477.4
2024-07-02 15:00:00,5364.25,505.15,277.16,269.97,297.8,4014.16,3813455.34
2024-07-02 16:00:00,5167.89,495.31,259.81,260.66,296.43,3855.68,3662900.52
2024-07-02 17:00:00,4905.12,425.76,238.01,253.58,303.53,3684.24,3500030.54
2024-07-02 18:00:00,4716.8,498.01,212.13,270.06,300.98,3435.62,3263839.03
2024-07-02 19:00:00,4554.74,482.92,182.63,247.15,295.91,3346.14,3178834.05
2024-07-02 20:00:00,4357.26,565.26,150.0,245.29,310.98,3085.74,2931451.1
2024-07-02 21:00:00,4200.02,488.7,114.81,248.03,304.88,3043.61,2891431.49
2024-07-02 22:00:00,4491.23,467.49,77.65,259.32,300.02,3386.76,3217426.07
2024-07-02 23:00:00,4608.6,439.47,39.16,246.51,312.01,3571.45,3392880.86
2024-07-03 00:00:00,5021.67,444.54,0.0,252.62,304.05,4020.45,3819425.79
2024-07-03 01:00:00,5297.31,441.86,39.16,238.2,299.94,4278.15,4064240.32
2024-07-03 02:00:00,5561.13,530.31,77.65,259.07,311.41,4382.69,4163551.41
2024-07-03 03:00:00,5788.76,476.76,114.81,239.13,303.29,4654.76,4422025.08
2024-07-03 04:00:00,5588.8,499.21,150.0,245.03,303.08,4391.48,4171909.85
2024-07-03 05:00:00,5734.3,537.73,182.63,266.56,298.07,4449.31,4226840.14
2024-07-03 06:00:00,5117.89,383.38,212.13,266.24,300.25,3955.9,3758103.86
2024-07-03 07:00:00,4980.01,529.42,238.01,258.22,297.95,3656.42,3473601.01
2024-07-03 08:00:00,4863.82,481.02,259.81,257.28,307.2,3558.52,3380589.87
2024-07-03 09:00:00,4770.56,496.74,277.16,249.25,291.95,3455.46,3282682.52
2024-07-03 10:00:00,4706.94,446.73,289.78,246.88,306.83,3416.73,3245891.05
2024-07-03 11:00:00,4821.91,450.18,297.43,251.03,295.61,3527.65,3351269.09
2024-07-03 12:00:00,5041.06,500.46,300.0,239.56,299.71,3701.33,3516265.96
2024-07-03 13:00:00,5149.25,576.8,297.43,257.26,298.52,3719.23,3533272.19
2024-07-03 14:00:00,5422.33,522.05,289.78,255.27,297.4,4057.84,3854946.66
2024-07-03 15:00:00,5371.8,533.03,277.16,245.49,303.45,4012.67,3812035.07
2024-07-03 16:00:00,5260.49,475.22,259.81,270.55,299.97,3954.93,3757183.48
2024-07-03 17:00:00,4863.61,459.38,238.01,260.98,296.66,3608.58,3428152.08
2024-07-03 18:00:00,4692.06,452.63,212.13,261.87,300.77,3464.65,3291421.72
2024-07-03 19:00:00,4430.18,464.81,182.63,250.12,296.52,3236.1,3074293.49
2024-07-03 20:00:00,4206.62,402.69,150.0,255.02,297.31,3101.59,2946511.19
2024-07-03 21:00:00,4323.88,456.27,114.81,261.35,292.51,3198.94,3038997.0
2024-07-03 22:00:00,4363.22,463.3,77.65,256.65,297.75,3267.87,3104480.91
2024-07-03 23:00:00,4737.89,479.15,39.16,271.19,302.47,3645.93,3463635.14
2024-07-04 00:00:00,4892.98,491.87,0.0,253.17,300.19,3847.75,3655363.55
2024-07-04 01:00:00,5499.55,501.53,39.16,250.21,309.08,4399.58,4179597.38
2024-07-04 02:00:00,5493.38,486.86,77.65,261.64,313.06,4354.17,4136458.45
2024-07-04 03:00:00,5734.06,464.62,114.81,242.69,297.68,4614.26,4383549.38
2024-07-04 04:00:00,5772.01,409.76,150.0,264.62,295.83,4651.79,4419198.81
2024-07-04 05:00:00,5482.71,465.69,182.63,242.42,305.65,4286.33,4072013.89
2024-07-04 06:00:00,5385.25,450.2,212.13,261.85,301.68,4159.38,3951414.09
2024-07-04 07:00:00,4916.86,508.14,238.01,249.03,305.68,3616.01,3435210.15
2024-07-04 08:00:00,4972.01,526.25,259.81,260.32,301.99,3623.64,3442453.56
2024-07-04 09:00:00,4713.55,527.8,277.16,264.67,299.03,3344.88,3177640.15
2024-07-04 10:00:00,4657.35,520.91,289.78,257.17,299.06,3290.43,3125908.64
2024-07-04 11:00:00,4797.73,485.66,297.43,243.69,302.16,3468.79,3295350.38
2024-07-04 12:00:00,5080.89,470.48,300.0,246.76,298.94,3764.71,3576478.92
2024-07-04 13:00:00,5113.91,461.82,297.43,248.48,306.1,3800.08,3610071.62
2024-07-04 14:00:00,5208.08,431.75,289.78,236.86,293.49,3956.2,3758390.48
2024-07-04 15:00:00,5265.71,532.06,277.16,267.13,306.07,3883.29,3689125.63
2024-07-04 16:00:00,5055.51,485.73,259.81,257.0,290.63,3762.34,3574224.65
2024-07-04 17:00:00,5142.28,443.19,238.01,244.58,300.73,3915.77,3719985.2
2024-07-04 18:00:00,4643.36,460.3,212.13,270.54,298.34,3402.05,3231945.17
2024-07-04 19:00:00,4543.38,458.99,182.63,249.01,292.42,3360.34,3192321.57
2024-07-04 20:00:00,4328.13,495.69,150.0,258.57,289.7,3134.16,2977456.07
2024-07-04 21:00:00,4189.41,536.96,114.81,247.86,294.51,2995.28,2845513.81
2024-07-04 22:00:00,4416.39,480.63,77.65,235.97,300.23,3321.92,3155820.25
2024-07-04 23:00:00,4750.75,404.73,39.16,242.55,296.99,3767.33,3578960.03
2024-07-05 00:00:00,4981.17,487.54,0.0,251.75,294.8,3947.09,3749733.34
2024-07-05 01:00:00,5446.96,489.12,39.16,265.26,306.76,4346.65,4129318.27
2024-07-05 02:00:00,5685.16,486.63,77.65,259.79,293.84,4567.26,4338894.88
2024-07-05 03:00:00,5804.02,470.78,114.81,257.77,303.4,4657.27,4424408.4
2024-07-05 04:00:00,5646.85,504.82,150.0,236.31,295.56,4460.17,4237159.8
2024-07-05 05:00:00,5431.79,499.01,182.63,269.15,294.39,4186.62,3977288.02
2024-07-05 06:00:00,5238.64,495.6,212.13,258.73,296.98,3975.2,3776439.09
2024-07-05 07:00:00,5059.4,513.32,238.01,255.34,303.1,3749.63,3562152.53
2024-07-05 08:00:00,4881.37,479.84,259.81,267.9,293.14,3580.68,3401650.23
2024-07-05 09:00:00,4494.97,477.77,277.16,269.1,301.44,3169.5,3011029.09
2024-07-05 10:00:00,4716.18,552.64,289.78,268.21,295.2,3310.35,3144833.18
2024-07-05 11:00:00,4843.45,520.0,297.43,254.24,296.1,3475.69,3301901.75
2024-07-05 12:00:00,4972.25,530.89,300.0,246.71,302.0,3592.64,3413004.2
2024-07-05 13:00:00,5301.48,547.04,297.43,266.68,310.87,3879.46,3685490.68
2024-07-05 14:00:00,5325.19,519.2,289.78,243.18,295.44,3977.58,3778705.34
2024-07-05 15:00:00,5418.89,535.46,277.16,276.35,303.6,4026.31,3824998.56
2024-07-05 16:00:00,5151.61,435.31,259.81,257.2,298.44,3900.86,3705816.55
2024-07-05 17:00:00,5053.97,506.79,238.01,246.35,297.63,3765.19,3576931.37
2024-07-05 18:00:00,4863.51,491.46,212.13,244.68,305.36,3609.87,3429379.31
2024-07-05 19:00:00,4591.39,566.01,182.63,244.27,295.78,3302.7,3137566.99
2024-07-05 20:00:00,4197.97,536.13,150.0,258.49,294.23,2959.11,2811156.06
2024-07-05 21:00:00,4262.5,473.93,114.81,257.07,302.3,3114.4,2958681.06
2024-07-05 22:00:00,4382.47,514.17,77.65,244.81,307.97,3237.87,3075977.53
2024-07-05 23:00:00,4721.28,506.06,39.16,253.65,303.75,3618.66,3437723.88
2024-07-06 00:00:00,5068.64,517.63,0.0,243.58,292.96,4014.47,3813743.36
2024-07-06 01:00:00,5243.76,458.79,39.16,263.19,296.92,4185.7,3976411.51
2024-07-06 02:00:00,5589.8,514.02,77.65,256.8,304.9,4436.44,4214614.53
2024-07-06 03:00:00,5510.14,490.57,114.81,253.6,307.91,4343.26,4126099.34
2024-07-06 04:00:00,5837.01,511.05,150.0,244.55,301.14,4630.27,4398757.54
2024-07-06 05:00:00,5488.54,470.84,182.63,254.47,297.1,4283.5,4069326.99
2024-07-06 06:00:00,5305.59,476.46,212.13,253.36,308.23,4055.4,3852629.73
2024-07-06 07:00:00,5008.81,546.86,238.01,260.73,299.63,3663.59,3480410.82
2024-07-06 08:00:00,4941.4,457.88,259.81,259.27,296.97,3667.48,3484102.09
2024-07-06 09:00:00,4428.38,460.86,277.16,265.56,296.13,3128.68,2972244.08
2024-07-06 10:00:00,4715.33,497.92,289.78,252.83,294.02,3380.77,3211729.23
2024-07-06 11:00:00,4817.06,469.12,297.43,239.12,314.17,3497.22,3322362.42
2024-07-06 12:00:00,4954.64,464.6,300.0,267.68,307.1,3615.26,3434494.36
2024-07-06 13:00:00,5344.98,504.2,297.43,248.45,296.72,3998.18,3798270.37
2024-07-06 14:00:00,5194.28,439.78,289.78,246.78,308.66,3909.28,3713817.03
2024-07-06 15:00:00,5365.05,459.65,277.16,257.46,302.67,4068.11,3864704.69
2024-07-06 16:00:00,5208.83,582.1,259.81,260.96,302.37,3803.59,3613413.88
2024-07-06 17:00:00,5086.37,518.28,238.01,252.67,296.41,3781.01,3591956.84
2024-07-06 18:00:00,4633.28,470.0,212.13,252.63,297.43,3401.09,3231034.6
2024-07-06 19:00:00,4386.93,516.54,182.63,254.15,299.79,3133.82,2977127.14
2024-07-06 20:00:00,4416.79,522.45,150.0,272.27,290.17,3181.9,3022803.27
2024-07-06 21:00:00,4330.4,539.47,114.81,258.12,297.57,3120.44,2964422.2
2024-07-06 22:00:00,4262.49,494.53,77.65,248.51,300.02,3141.79,2984697.27
2024-07-06 23:00:00,4618.42,538.6,39.16,248.65,306.55,3485.47,3311196.0
2024-07-07 00:00:00,5038.64,417.91,0.0,255.76,296.92,4068.05,3864644.08
2024-07-07 01:00:00,5411.42,457.1,39.16,260.69,304.06,4350.41,4132888.64
2024-07-07 02:00:00,5515.09,505.81,77.65,263.19,289.7,4378.74,4159806.94
2024-07-07 03:00:00,5420.71,512.33,114.81,259.64,305.84,4228.1,4016694.97
2024-07-07 04:00:00,5745.14,462.56,150.0,250.02,295.5,4587.07,4357717.3
2024-07-07 05:00:00,5417.75,509.28,182.63,254.24,300.65,4170.95,3962400.88
2024-07-07 06:00:00,5098.27,473.82,212.13,265.86,302.03,3844.43,3652206.23
2024-07-07 07:00:00,4756.55,487.55,238.01,247.1,301.05,3482.84,3308694.86
2024-07-07 08:00:00,4908.19,539.47,259.81,253.95,299.47,3555.5,3377725.94
2024-07-07 09:00:00,4724.99,534.68,277.16,264.62,293.79,3354.73,3186997.29
2024-07-07 10:00:00,4694.42,458.28,289.78,267.44,295.55,3383.37,3214202.29
2024-07-07 11:00:00,4966.55,455.7,297.43,256.8,304.98,3651.63,3469048.37
2024-07-07 12:00:00,5063.73,481.37,300.0,254.66,297.01,3730.69,3544157.83
2024-07-07 13:00:00,5333.98,496.56,297.43,245.59,299.48,3994.92,3795170.08
2024-07-07 14:00:00,5143.74,471.12,289.78,264.11,292.54,3826.19,3634880.31
2024-07-07 15:00:00,5284.41,538.86,277.16,272.08,304.29,3892.01,3697408.97
2024-07-07 16:00:00,5011.53,510.93,259.81,284.59,293.4,3662.81,3479668.48
2024-07-07 17:00:00,4937.28,513.06,238.01,262.84,304.58,3618.8,3437856.22
2024-07-07 18:00:00,4675.14,445.93,212.13,258.51,294.69,3463.88,3290682.71
2024-07-07 19:00:00,4522.88,543.05,182.63,249.86,305.07,3242.26,3080150.14
2024-07-07 20:00:00,4311.74,383.32,150.0,240.32,300.05,3238.05,3076147.4
2024-07-07 21:00:00,4350.21,529.24,114.81,260.92,297.21,3148.04,2990635.84
2024-07-07 22:00:00,4487.33,533.0,77.65,282.69,308.0,3285.99,3121690.29
2024-07-07 23:00:00,4887.85,478.08,39.16,271.94,299.66,3799.02,3609069.76
2024-07-08 00:00:00,4968.47,546.02,0.0,270.44,298.19,3853.82,3661130.12
2024-07-08 01:00:00,5233.54,492.31,39.16,261.77,304.55,4135.76,3928975.33
2024-07-08 02:00:00,5607.62,497.05,77.65,262.95,292.6,4477.38,4253510.82
2024-07-08 03:00:00,5631.9,507.85,114.81,235.16,287.36,4486.73,4262395.48
2024-07-08 04:00:00,5841.02,621.43,150.0,267.06,305.79,4496.73,4271896.15
2024-07-08 05:00:00,5511.46,547.44,182.63,253.68,295.82,4231.88,4020286.1
2024-07-08 06:00:00,5243.44,521.4,212.13,252.5,304.32,3953.08,3755427.96
2024-07-08 07:00:00,4992.65,456.53,238.01,256.33,300.23,3741.55,3554474.25
2024-07-08 08:00:00,4898.64,498.46,259.81,256.03,294.18,3590.16,3410647.44
2024-07-08 09:00:00,4696.36,459.86,277.16,252.47,303.04,3403.83,3233635.88
2024-07-08 10:00:00,4652.82,524.93,289.78,259.82,297.95,3280.34,3116318.81
2024-07-08 11:00:00,4994.18,497.32,297.43,254.14,294.61,3650.67,3468133.14
2024-07-08 12:00:00,4914.38,446.37,300.0,260.77,294.74,3612.5,3431870.77
2024-07-08 13:00:00,5175.91,494.24,297.43,244.94,291.34,3847.96,3655565.81
2024-07-08 14:00:00,5348.24,456.65,289.78,257.71,302.02,4042.09,3839983.06
2024-07-08 15:00:00,5124.73,496.31,277.16,248.93,295.32,3807.01,3616662.02
2024-07-08 16:00:00,5221.23,455.52,259.81,253.52,299.83,3952.56,3754935.23
